PK_TEMPO;DateKey;Promised Delivery Date;Actual Delivery Date;Invoice Date
9c579d7d281c28f6e23ec4a90b44e94e1ac9fdefcfdc4bd0318d1d9cbaf5882e;15/08/2017;15/08/2018;15/08/2018;17/08/2017
8c3cfa540b1976d14eb064279efecb862a64721e7fc6bf5e8b03fbeb72fb80a3;18/11/2018;18/11/2019;18/11/2019;20/11/2018
a8bcd69aa6ec3a8cfbe870153f558828dad45624b4eecfdda2f5013c4a47148c;18/01/2019;18/01/2020;18/01/2020;20/01/2019
b8c3b7588ad7aa9ae6ba312d4ffe118215f90b6f570f64756be4a55838e2650a;12/02/2018;13/02/2019;13/02/2019;14/02/2018
931e653207f242080b28ba84979745d27f38818132099e24afbe70d45f3f4d2f;18/05/2017;16/05/2018;16/05/2018;20/05/2017
047e3d26cc38fe7159488ff23a0dc43dc2e2ec309930d83f31fc7710305556df;28/06/2017;28/06/2018;28/06/2018;30/06/2017
d5f6e5c299239e2775b4df346ce5d5625f7993830b7c0650feb707c1580e7e84;09/08/2018;09/08/2019;09/08/2019;11/08/2018
964aac35b561f93d66147d7929c40bd2ae248219f2fe9801dab02994d2867098;11/12/2017;12/12/2018;12/12/2018;13/12/2017
2ec6394f950e310fb197239a1e9be158cc41d0a047c17849576a58ee93a1be58;10/05/2017;09/05/2018;09/05/2018;12/05/2017
e31a9536f291c46ac054367a6b70594151e59b003f90387cfc719121552d5209;30/07/2018;29/07/2019;29/07/2019;01/08/2018
dd8e55a116d2451c7597a2737a37dcd024de97d688147d160eedb898d23e49ff;23/09/2018;23/09/2019;23/09/2019;25/09/2018
e01fdac6aea1cd0b17d9a5e1d41b5cffc605c8b8bb68af1b2ca379a13ac79e4a;29/09/2018;30/09/2019;30/09/2019;01/10/2018
34a9b1d3a02329de27b8b05f56d587e644e6ae006c7f8263b3c4114e6e4f2560;16/11/2018;12/11/2019;12/11/2019;18/11/2018
7ef26cd6e96b2107eb873ddcfaaa7ae4a0d6cae3c64cf622c4d45fc1a3071f8a;22/03/2017;20/03/2018;20/03/2018;24/03/2017
b43b1218631454c8b4b670ef18e8f1936f4a6ec8b6f763fd57e44e93d64f9c59;24/03/2017;24/03/2018;24/03/2018;26/03/2017
8c10e547285b10107e2ecb46d16537b26e7ab58515261c0f06619af209ef6aef;31/03/2017;24/03/2018;24/03/2018;02/04/2017
e4bc01418ddb2aebac9ff3f130122e2f5d06876bbd8e3c34e2265333c8ce8b2a;26/04/2018;23/04/2019;23/04/2019;28/04/2018
b35b418e65d2c8fb92010ece7f8d1f24ab115e74080496ad5c1daa4521b83df8;21/09/2018;21/09/2019;21/09/2019;23/09/2018
dbaaebce7afbc148e495ba3afc3f5e1695416291953160fd2a03d4905d5d1075;14/12/2017;14/12/2018;14/12/2018;16/12/2017
02aa93d641a388fa84fb9ce3a7988c66def144d898a5b980e9b450392c3a81e1;18/03/2019;18/03/2020;18/03/2020;21/03/2019
09026b8d7a7510179fa893a34dd49400eb357da70f214ca9d68c08d118e8de6f;13/10/2018;13/10/2019;13/10/2019;15/10/2018
1b80f9b83ebeffde31b273dee19c37613aea29fa95c71809bdd3b7749c1f6703;28/01/2018;22/01/2019;22/01/2019;30/01/2018
15cffd5a79b59d44f0971bea05d05eb0c1f489708173b0b46d2403776a62fc23;29/01/2018;29/01/2019;29/01/2019;31/01/2018
e95faddafc31e439fc8080842fe26956e03effbe536d79060e8b86f20793b6c3;19/02/2018;18/02/2019;18/02/2019;21/02/2018
e208202272e893531276b39d7dbe443b0d75d4a26211ed78d738fb39c7e6d6b4;09/10/2017;09/10/2018;09/10/2018;11/10/2017
d93f67a814c8acf8eeacd95453e590e70643ca085f5eaaf9147ba242305f5a7e;05/11/2018;04/11/2019;04/11/2019;07/11/2018
f1b16cc80f95697eea6ec22e38225e630af3acec08d73854e324142b1f9f4a28;07/11/2017;07/11/2018;07/11/2018;09/11/2017
91c6fcb81b79d8e4f2a8f06feb1edcc1707f48d67f809ab87064dc29975a6f59;08/11/2017;07/11/2018;07/11/2018;10/11/2017
adf0906b1cd67a82ecb07afa1a592bb8aeccb9c6396f8f6cfc2232a3197947ab;16/11/2018;16/11/2019;16/11/2019;18/11/2018
859abb0d2899407758b1dddeb98f4005b54d09a13cb9394dcf57a008d0c21952;05/01/2018;05/01/2019;05/01/2019;07/01/2018
1270b499938d972c14b362a8f303f4acf538d77b04081d70ce83a1236e351b86;06/04/2017;05/04/2018;05/04/2018;08/04/2017
da4836e567adc4a13bf8e646546a268c4d2b75cafaeb86665bf625a20faec172;14/06/2017;13/06/2018;13/06/2018;16/06/2017
0fb9d509f9d9285bba2e2bb7175c6fdbc6bc4a60edc5588ac5a657731ead2126;11/10/2017;09/10/2018;09/10/2018;13/10/2017
25dde78b9d217a912da7b74794c1601cbf858dfe9cdfd0c7d5016e1a0dcf3412;01/02/2019;29/01/2020;29/01/2020;03/02/2019
bf887c832ef3bc22a3f4acd298b0a60191ed970e4ddcb0e452fe2d860749447e;01/03/2019;25/02/2020;25/02/2020;04/03/2019
5139a87cbd26e5f3da6a6032cb49922c5f2fc3e92c796a5ff01752a1554ee960;26/10/2018;26/10/2019;26/10/2019;28/10/2018
626d63a644838674ff3b4be419fa71164408e3b0ce65c9719cd7316bfebf98d0;27/01/2018;27/01/2019;27/01/2019;29/01/2018
7a927f14896d42bab65851c8ac74ea5fb77e4eef361d22aa5e5a7d7e3f13d70d;11/03/2018;10/03/2019;10/03/2019;13/03/2018
6e063758a391f1af860c3afbdd9baa53524e9de1bd39b18c04ea82075b110d07;24/03/2018;25/03/2019;25/03/2019;26/03/2018
133769c0d739e3c6d2de206582d0f0e52b368b1215c752899ddeb39deed6bcac;21/04/2018;21/04/2019;21/04/2019;23/04/2018
2ccdb2e48b4641f6e0c3b48f6ce8530a7270e067aa0d67d58d03eea70d0ab95e;08/08/2017;07/08/2018;07/08/2018;10/08/2017
7f8bba605b7664bde00b91acf7965324984848f135e6cc4dea311d4b2b4e396b;18/08/2017;18/08/2018;18/08/2018;20/08/2017
9e5493c3cfa3fb7613561f43f370fa32dfaf4c1e1d0d8d3e490b2ec36d9c51f5;25/08/2018;25/08/2019;25/08/2019;27/08/2018
07db357607f12f6c5c981f9003fe720ecfaf91860bbfbe7b282353631e1d9f73;18/10/2017;18/10/2018;18/10/2018;20/10/2017
9a76867ec89b661bef85d66b9795a1bd1a2281e0c222a424b26feced2a5ab75f;12/11/2018;10/11/2019;10/11/2019;14/11/2018
5d81f38b87ff538dd58a86792e7cea217360186bf1d32738d15f2081f89160dc;13/01/2019;13/01/2020;13/01/2020;15/01/2019
61228f4dd450afa2df9a85421577cce92f227700a42c490100827d223349bb98;02/03/2019;01/03/2020;01/03/2020;05/03/2019
43e3345007730e09846a0a828623383a4fe0315cfb2de50ab3230046df1c7e7a;05/11/2018;05/11/2019;05/11/2019;07/11/2018
062a3b304ab178c2cd16d2d592a3a5a4eabd46da93b957d20cf9bbd8c67671e3;06/07/2017;04/07/2018;04/07/2018;08/07/2017
ec4660e9a64565ed2d189c3d1a6235a9e6fb0165fc754f411fb505dd0707e0c7;11/08/2018;10/08/2019;10/08/2019;13/08/2018
2ac7f20569e71f8021b45420b603c0bab20454b31093d2fb8ecbc2a1c60a1cfe;05/02/2018;06/02/2019;06/02/2019;07/02/2018
8c39d85860dc7ec97fa73181f6b56f7dcea3e13e02ef9f8863f12b712d460220;05/03/2018;05/03/2019;05/03/2019;07/03/2018
c04ef0b57c2f9b0fea628d8e6a9119d834b020704682cad23f431d71ba310a55;18/03/2018;16/03/2019;16/03/2019;20/03/2018
e05392fb2065da14abd9b2bb12722710b9e75426fda49817db7133f11d34b1a6;26/05/2017;26/05/2018;26/05/2018;28/05/2017
18956509e4bad4b8518259c300a5fd1bdd3703cdd06d380a476f457c5427da7a;12/07/2017;12/07/2018;12/07/2018;14/07/2017
bdcdb64fac4da0b3a295aa458caa6e52ac07616b7d2882a94fbc0e16efa9590b;05/11/2018;29/10/2019;29/10/2019;07/11/2018
add1bce84380160d9e34ea2589d68146a938cfd07a212850eb8607eb500fd3cd;15/01/2019;14/01/2020;14/01/2020;17/01/2019
a94e15060d4b60017e5b3a3d71ec858eb9e7ef31868306acd71a6283212532d4;02/03/2018;26/02/2019;26/02/2019;04/03/2018
f22d25bd259cbc43a0653f567c13e960c24a525e165cd9ccec516f6a2cc5e54d;23/05/2017;16/05/2018;16/05/2018;25/05/2017
263f4211a4692e4beafe93cfd250f4b36bf0a57b59475bd93e58179daae3c17a;04/08/2018;03/08/2019;03/08/2019;06/08/2018
55ed4f334ab1cadc2ec994ca3a5e0debbddcd6478810614ea9540e585f5132b9;17/11/2018;17/11/2019;17/11/2019;19/11/2018
f1a10b20d3ca9e8b5fe32f26ac9b69ef4dfb2aead10abfdb712cd58c6140213f;03/06/2018;03/06/2019;03/06/2019;05/06/2018
53456c97747a9195074695ad0aeb0776a500fc4cde3be07109f4fe6b27e37e52;08/06/2018;08/06/2019;08/06/2019;10/06/2018
f31afdc39a14db953c62717ad36c953fbc5dabce1e2d31ce2153200f955939e2;14/07/2018;14/07/2019;14/07/2019;16/07/2018
2922aa012d8b8cd88f13ac5b698f93947c05a1a5dacefa687104983dbff5cc89;14/09/2018;13/09/2019;13/09/2019;16/09/2018
14703ba07e0e568c48c6fd713fe1de9e0e877e294444d523ae502473c00d692f;28/10/2018;27/10/2019;27/10/2019;30/10/2018
3d2315e43d7f3d7d7d95fdb8dc608b381765ade477d81c4e9d0ba46658cb4820;01/12/2017;24/11/2018;24/11/2018;03/12/2017
f9518e945032ab4cc651aa3d9815b812f84a4d89ebc27985d3c9d6ddceff3149;15/02/2019;15/02/2020;15/02/2020;17/02/2019
2450c43b39b292002f6a049ed7332d29c5452c162420e7c169fd318d57b56aeb;16/01/2018;15/01/2019;15/01/2019;18/01/2018
6cd5e8e056170a3f21ee19192d11de4d239ccd6747b571fa6504f2d548d96b94;15/07/2018;16/07/2019;16/07/2019;17/07/2018
910dec04a927b9ef34e7a12979efae8f5034f202ac97a867d24ec25ada82f12e;26/07/2017;26/07/2018;26/07/2018;28/07/2017
860d52c40a1add8783ba9b2f37081d76acfcccd1f15078468cf8dc97582eeecc;13/08/2018;13/06/2019;13/06/2019;15/08/2018
e56aca436c2da089bb53504a8c16e9af1412c5f818a3d2362b9ba84c5467e219;17/11/2017;16/11/2018;16/11/2018;19/11/2017
a3e9a0d99d14612cd51cb4677366d0c44714db2e4924e62f8cbe96179ce1cc5f;05/05/2017;05/05/2018;05/05/2018;07/05/2017
562c940040a341822861a43e2fc53aa79887c196c9740dd53aaba402fa09456f;16/07/2018;19/07/2019;19/07/2019;18/07/2018
7e62c524589e3d49981e37ad14d6d7f55d3ce2595b1beb6456efeaf57fc9b511;19/08/2018;18/08/2019;18/08/2019;21/08/2018
2a84a454bfa6543e772fb9833679c2415ce0b9bcc45c34c2a766c288180966e2;18/10/2018;15/10/2019;15/10/2019;20/10/2018
e90973893cb4a2c053c2acc5c97cbbb563cda87a33aa4ebc8b0badc815c8996f;29/12/2018;29/12/2019;29/12/2019;31/12/2018
cbce01f6d3cb597fabcd15abc32f1b862cf158f99f589de0b540120cb00315c0;03/02/2019;01/02/2020;01/02/2020;05/02/2019
51375cf597550966b601447599bf97d6711bfc96cea8bfebd2f572857998c1fc;11/02/2019;12/02/2020;12/02/2020;13/02/2019
ae6fdff4a2b5784b82753792d31e52e021d0261ec2cb66087b94d756d1e43cb1;26/02/2018;26/02/2019;26/02/2019;28/02/2018
6f31ac15f7eef8c3953a67b7c3e8726bef4ae9261bfd121401a28a2adb577dfb;11/08/2018;09/08/2019;09/08/2019;13/08/2018
c0c1ed7fa5b211d3c7dcce0ebcfdc54bb9df75d1f3cf691b503cda5d55efdcdc;09/09/2018;08/09/2019;08/09/2019;11/09/2018
ac484d502f1764a12c9a0937a3188bc426b973dfacc493ae8bd0559db3752a5b;04/01/2019;04/01/2020;04/01/2020;06/01/2019
a37f9ff40adf4ec4c853144120f93f6982908c5d3f493a4d87eb2c1558b0ca38;22/09/2018;22/09/2019;22/09/2019;24/09/2018
4c14c589a005c0e4bdf5172d4672701e1f5a3581599f68ff274ff9361726430f;16/02/2017;16/02/2018;16/02/2018;19/02/2017
52e3d44ca3c7da3c134fd4f039b0f7be90010dfd8a7061f20f53beb0125372ac;09/03/2017;08/03/2018;08/03/2018;11/03/2017
d9f9c0a323db055aabf9009de032d490ddecf0f7f4d573ff804e24054d8c7622;24/04/2017;19/04/2018;19/04/2018;26/04/2017
a9e65330025fd38025d0c3c99d772b050f10bd7deb0433cb2a51b8766815b164;28/04/2018;27/04/2019;27/04/2019;30/04/2018
f050e19a7cbd433341d695b2283a2d41d84eaca45221c129e2062535ba19f1db;31/05/2017;31/05/2018;31/05/2018;02/06/2017
7db51d126b74783912c8d9ea4df86119e8da7b7eaaab8b57431a1f55ff960923;13/06/2017;08/06/2018;08/06/2018;15/06/2017
8f2e88bdbc55b283a6485cf37ac66c59a4e6712e3b78db374c9dec8fb9ea3891;20/07/2017;20/07/2018;20/07/2018;22/07/2017
50d7474446bfbf87a7e73e0b4b041ffce6bc5c7ab8652b98d7a143f4377a680c;24/09/2018;23/09/2019;23/09/2019;26/09/2018
bb6507a9cb6718b0ec528e3159950b4b532d6bef12c2241319d48fcf1b23b696;03/12/2018;03/12/2019;03/12/2019;05/12/2018
1f31480c820035f76c1dd7f0b4a644cfeaa41b685aad59008c6d74957c147dde;13/01/2019;11/01/2020;11/01/2020;15/01/2019
cf7cecab4ad126e0f01f689ac61b24a44635a72157fe99c23085349fd8d1ca12;28/01/2019;29/01/2020;29/01/2020;30/01/2019
d3156c8009ce63b09883e89da731c64947ed6d939226a48b426ee7f31148e252;03/01/2018;02/01/2019;02/01/2019;05/01/2018
a5f69071e6e4ecaf4e2e5d5ca747b1c6acc4f56c9011d11287798e9ec6d0b5ac;24/06/2018;25/06/2019;25/06/2019;26/06/2018
268324458f4927d109da7095e27411951ac00cb6dbcc54f1d820cd2a75d7150f;07/03/2019;07/03/2020;07/03/2020;10/03/2019
3ced1d571495954ca75c5b8f4ff5e73e65010c2be00cd053fe197ed6af99117a;25/03/2018;02/04/2019;02/04/2019;27/03/2018
692759ec6fb448a6d0dc3535241da3bff033ef62339a1657eed288da99c4d4b3;29/06/2017;29/06/2018;29/06/2018;01/07/2017
9d00faf02affb87eac57c784aedcfc0ad71c0f13a0533e84763bfdbf7854abe4;01/08/2017;31/07/2018;31/07/2018;03/08/2017
daee2ab888f23bd3c08b40b1517e15157438baecbd7a749782ea3d75552a4c3d;24/02/2019;24/02/2020;24/02/2020;26/02/2019
269136970315f0ee2684657baf9de30909054e56639499e9d7958ff7698482a0;02/03/2019;02/03/2020;02/03/2020;05/03/2019
d9ae37434d24ec0e40805acb66f325813b3f9c344a7a4839f0dcedd240c0837c;25/06/2018;16/06/2019;16/06/2019;27/06/2018
df730982569cae3c1bab198827b99c459fdb17704cf98b4ba83bf8e071e01e0f;03/07/2017;03/07/2018;03/07/2018;05/07/2017
af0c820090ea4d268a9e2bbf2424fa07cfe29884513894b3dd624a0733fe8bad;23/07/2018;22/07/2019;22/07/2019;25/07/2018
d70236b9971096a8e04a29196f7e53d5f6fd430aca957af9221eb974317cbbb9;19/11/2018;19/11/2019;19/11/2019;21/11/2018
76ee5fc82afe349909a004e3c69c0f74efcdcb7e6371771263884eeda1f20a07;24/11/2017;23/11/2018;23/11/2018;26/11/2017
20e2697b1d44071dd58de7709ac9f5e4d0cf4f0ddc34b007e9b8f3e7a6515259;07/12/2017;14/12/2018;14/12/2018;09/12/2017
ef70a2f5577cf3c0b6637a7c8c27f74a2f4d9b6e7bff267d915baad3de33b8bf;17/02/2019;17/02/2020;17/02/2020;19/02/2019
904e02b00fa94f1fd866f9b7fd56f7789f12cbe1460094f0e9d4ab085729e6c1;01/03/2019;26/02/2020;26/02/2020;03/03/2019
c1dcea12c9d77820e54c8acab91f16a262749c255c1582125995793f1f52de74;17/06/2018;17/06/2019;17/06/2019;19/06/2018
4cc8c5b7857842125d87882fa700006dac3f87dfbd0bf47d43dcf91574f4620d;30/01/2018;29/01/2019;29/01/2019;01/02/2018
65cb53dc5078282807e9c9ebdf1231fed89234d77a7e8d10029d8cf4412060ca;03/02/2018;03/02/2019;03/02/2019;05/02/2018
205e377a990451dade50324c9d31bc01d3f418c471eea53d0f89c55b3ba41f14;21/02/2017;20/02/2018;20/02/2018;24/02/2017
859da74387933ca2787d175e109d1b538e95c5424b87c89d0b489708c791ce58;07/04/2017;07/04/2018;07/04/2018;09/04/2017
87f249df03eb68e326bae7c48bff0067dde595d8e7e02a24205723d83de4acdb;28/04/2017;01/05/2018;01/05/2018;30/04/2017
57417e1294ada3723eb7a55c722ce468da2f64754567ddd284a139db285593e3;10/05/2018;11/05/2019;11/05/2019;12/05/2018
e542d46fed4bd89e332aedaa691bacf94dc0925488678824f707468897a6c803;19/05/2018;23/04/2019;23/04/2019;21/05/2018
1d954c52c87c28095d772ade7f6b557ac1b802f6b5f2d080a7e745e23d163881;11/07/2017;12/07/2018;12/07/2018;13/07/2017
a3db88e559bec530e94f9157197874b75ffd9f742718aa220d5f15803e6c3180;15/07/2018;13/07/2019;13/07/2019;17/07/2018
a1da8b19e7aeff51708061de8f34d60d475ee79e59940345cdb5cb4b78cf9eb7;09/08/2017;03/08/2018;03/08/2018;11/08/2017
66e6b162db80ff9f0684979fa2bd9950e29adcfa200557e00070968acbf96fa3;06/12/2018;06/12/2019;06/12/2019;08/12/2018
3f24341ca2a180a93835cdfdef310b61f3d4cc4588e2484b4ae4de5276900d3d;08/06/2018;09/06/2019;09/06/2019;10/06/2018
dfd1420f4687d8a711a5f65faf3fa3b358ef0c71f658c8535d0923284cab7bcf;09/02/2017;07/02/2018;07/02/2018;12/02/2017
90cd159c8f4554a4b7e9e9ee41eabf0e7fd9193f8a5f76db77364eced8bc9fa5;27/02/2017;23/02/2018;23/02/2018;01/03/2017
55701879e5f1720d421ee514b16ee638b0b274d8092f18bfc0b44dcc0320e5e8;07/04/2018;07/04/2019;07/04/2019;09/04/2018
74c3dbeecfc598211d9fa5915d06f31405ffb530cdcc2b2aa7eda156d5cbd2c9;05/05/2018;30/04/2019;30/04/2019;07/05/2018
23790f650b3cf710a75edc3e5478e8b45437e1af2ea5ac16a8cbd45fe0b9d29c;17/05/2018;15/05/2019;15/05/2019;19/05/2018
9d6a149263453723a8090326b629d6363df0a21d2cb02b46d4efafaaf8428f3e;01/08/2017;01/08/2018;01/08/2018;03/08/2017
59d71d07daf24581e67dc819447ee4b82f36a294cccb2ff37f746266023268bb;29/08/2017;29/08/2018;29/08/2018;31/08/2017
d1f023a557121dfb7f7ad85adc6bdfdf6f5976ddd9676c636536b945caf557ac;03/03/2019;03/03/2020;03/03/2020;06/03/2019
f9324f4192a282bcc49008533a94eba35b55a51c089d1b5a24efaea7e73e34b4;31/05/2018;27/05/2019;27/05/2019;02/06/2018
2ac8974e803dbfa34ee2cd98dbbd699b806f60574768c0ac7d978d3d0cd8ee65;24/01/2017;18/01/2018;18/01/2018;27/01/2017
3f8aef0858be537b655275965792e62d53248e04f8bae5e55cf981cb655c46c4;07/02/2017;07/02/2018;07/02/2018;10/02/2017
b9e510822f0990081f5b86878c1f376662fdf655eaa11115636622c5b4e3493c;20/04/2017;19/04/2018;19/04/2018;22/04/2017
f31b67ad7dffa6b18e23a8353968c0ec31b8d910c384a3b908baa5d24e0fa2e8;09/09/2018;09/09/2019;09/09/2019;11/09/2018
3570fbe3bcec2718329caf7ab0feeef946b795c82b828d2abec79ff94e430b83;14/12/2018;07/12/2019;07/12/2019;16/12/2018
86d41473321b75ac5bac6ded101be0d2ab6ffcea86424490889f746583fbe352;31/12/2018;31/12/2019;31/12/2019;02/01/2019
2c3e72303398c4ab44d488cc14ba81d506e092d930dcfddd02db81e669980321;12/01/2019;11/01/2020;11/01/2020;14/01/2019
4d9f4d7c89368ddbdf92d257eb3035a6e1f04a7332b52cdbb9fa0a6b97ed57cf;04/03/2018;03/03/2019;03/03/2019;06/03/2018
87794f731ac9d1d6264f108188770bdf8ebd5c567669a1694af3df2376e88360;05/04/2017;05/04/2018;05/04/2018;07/04/2017
cc8437ccca830bb55f5344165611d42c6b8ed0e1698cdbb4b4fac1c5e605067e;07/04/2017;06/04/2018;06/04/2018;09/04/2017
824b1c3fb29064128b3e824cb5ad0bbe146398e39c0aa037aec09b8674ac4a5c;03/11/2018;03/11/2019;03/11/2019;05/11/2018
c431cbd622ccf5ee8551a219d7aa063dc6e59e2353b6a450b0a3bb704ae721df;10/12/2018;10/12/2019;10/12/2019;12/12/2018
f03423310fca859c91410d1a25169c47dbd8d78003b4401b10f4ec81cde38dd9;07/02/2017;01/02/2018;01/02/2018;10/02/2017
ac7f2ec8ef5f87de1610b02abcf093c06f47b2f02725a7b9dec787f83b96c572;16/02/2018;13/02/2019;13/02/2019;18/02/2018
15f04ee43515bafc6935d2ae5b6787de071bf66d6e9ef57a81dd4f68e3c835c1;29/04/2018;28/04/2019;28/04/2019;01/05/2018
6bfb6c822a86deec6944a01c6787ff99e8d02fddccfca90ba044402aabd9b77a;11/05/2017;10/05/2018;10/05/2018;13/05/2017
f4e7f68d3095d2c3112c594f30b23ff68d656d2b8741e6293e11daf34b0078dd;18/05/2017;18/05/2018;18/05/2018;20/05/2017
fdd0a6c8923039fc2d69e52fabb4568831a8920169c8a0ade7cb255c9827b039;22/06/2017;23/06/2018;23/06/2018;24/06/2017
5cd96d457c3c834247481ec70d6196c9da61357322acca9c98e705becfea804c;07/07/2017;29/06/2018;29/06/2018;09/07/2017
bb1cc2aaa3b5e0e485e34733290abc060e272cda05f1cb4efe6b3f7a70341f15;30/07/2018;28/07/2019;28/07/2019;01/08/2018
61cdfd520367a6f3661e00d6e619afa6ca2f40943eb8e59b6b06d56799f8e0e4;23/08/2017;21/08/2018;21/08/2018;25/08/2017
e65c930ab25d2dc70bd9498d95ea0c1324b93d72f6d8f71337df775abeba4a6d;23/08/2018;22/08/2019;22/08/2019;25/08/2018
f874b8fd11b300ac2bbd7d9a7fb1acbd8268e4c7c880648452892248a4993de8;31/08/2018;31/08/2019;31/08/2019;02/09/2018
300cc0f914ad40753c275c2478278627b97433930940d14396b7db4f203c4d36;11/10/2018;11/10/2019;11/10/2019;13/10/2018
f52eeba18c0a0bd8e5be5f86d0d256b65701b623587577c83d48eefeb7960cf5;24/11/2017;24/11/2018;24/11/2018;26/11/2017
8e8bfeacab6defa8bd8fd0f6ffa33b1e82e796922f948d13f90633f669cc33b8;15/10/2018;14/10/2019;14/10/2019;17/10/2018
5f8953418bdc8f199692c7f95600653d0511c506ecf696b574eef0082c7a841f;08/02/2017;06/02/2018;06/02/2018;11/02/2017
d1e477df1a435ff5af0d93b88aba45ece174000a6e8aa11c6c164cabc9b92336;05/10/2017;10/10/2018;10/10/2018;07/10/2017
106adc55b1c255ed2d535295a307d8edc904079fe85aab023d68fcf6632c71e5;02/11/2018;02/11/2019;02/11/2019;04/11/2018
112c9707f61d11576d22061d9fc2891ea951d8f0fc61e54e408a7849982e4f0b;14/01/2019;12/01/2020;12/01/2020;16/01/2019
d6212ac9d946c04ae5155999ee93d98cb39afe79bc61576a64e4c8d408f19e31;26/01/2017;25/01/2018;25/01/2018;29/01/2017
9e9d6723c81947cb48266c6ceca12ee380aa55035456e26fa12e57d10f78041e;06/02/2018;09/02/2019;09/02/2019;08/02/2018
236f2d4d60dfb8c4e5fbec4c578ff585cca5a4c5f7cf370bd1f9995525d1ea66;21/05/2018;19/05/2019;19/05/2019;23/05/2018
9ab52c41ab45b9613334741c157d36a23b70113c938698640f884dc00e0d75ad;07/06/2018;16/06/2019;16/06/2019;09/06/2018
3c5726b1fc72e99530f3816fb22c58dcf52d941dacc8bc33c0e2474d1b499b3f;18/09/2017;18/09/2018;18/09/2018;20/09/2017
e972ba46ec9c788d45647ca94c09eb34c37116e80f63de1456afd9e1895e1f2c;16/12/2018;15/12/2019;15/12/2019;18/12/2018
80d34c1b4f582a033f05b24b9b2beb8fb8900b28248166bc73109b16906d898c;13/07/2018;13/07/2019;13/07/2019;15/07/2018
6d656ccccb816bd7872a0ab4326e122ad62d85cb1d74ba056bd77ac9317e1735;19/04/2018;20/04/2019;20/04/2019;21/04/2018
ce0c324b51ff1388a3f2e84807b3b59dc2a2681a4994645fac76002ef5deea22;06/09/2018;02/09/2019;02/09/2019;08/09/2018
aaedc9ba37b494d5007d58d3f747046af8d713299d0cdf76037380cfd94c6749;25/09/2017;25/09/2018;25/09/2018;27/09/2017
efbc141785ebac32920cbe6af6a547862e7a0499cd9b6ab0333d3d21a0b11dc2;29/12/2018;06/01/2020;06/01/2020;31/12/2018
46406539df6ce23df17d02041a0bd98cfae22c2cc8d5d56a85c40dd52091d023;16/01/2017;16/01/2018;16/01/2018;19/01/2017
765e55694c24cd5a0081376f3c6e3644db40be26b47e7aa819a29d8a480c9b60;19/01/2017;19/01/2018;19/01/2018;22/01/2017
07d0dfd5b71dd4b89908aa0e6312868cc862498d70189cb290bce6d43fed73e6;21/01/2018;19/01/2019;19/01/2019;23/01/2018
e2e9c586d07c3c1a7909f5e1d8b0fc5e418e8977d9d9e55a40f412a2761403e2;14/04/2018;08/04/2019;08/04/2019;16/04/2018
a9b12276827530e540aa23d97d64d03a20cdbf89d436476f987bde9d868b1252;19/10/2018;19/10/2019;19/10/2019;21/10/2018
c33f828789a2d332bb9d1cafab8a3a1b68ac63ce66ace65e9163035955613f0f;25/08/2018;24/08/2019;24/08/2019;27/08/2018
06144d2b9670ebf75be3ca7ce5a35b59c3a45166078f6a1888aebafa7c26da11;19/05/2017;19/05/2018;19/05/2018;21/05/2017
e1a84521d55d6bc8c8c6ddead4a49fdbb0bc7e94628f09c5d94ff37f5b943884;26/12/2017;26/12/2018;26/12/2018;28/12/2017
34eb9bd4438d0601740a9db50b412fcee44de873689df5adddff9a4dc5a91f8a;26/12/2017;19/12/2018;19/12/2018;28/12/2017
71dfb5fd7339a6f2b4ebd172254252584dbca002cb00b4ebc131a677b58457ea;21/03/2017;21/03/2018;21/03/2018;23/03/2017
a500fcdf7bbcb814c326e44b60086809265e9a4154b3da6949742782b592a4b9;19/06/2018;19/06/2019;19/06/2019;21/06/2018
3f657e178fafe5b15a346dabf195a2cb7b811456c152becce849b0fb28f97676;26/07/2018;26/07/2019;26/07/2019;28/07/2018
dcb19e5265f7ed79d078346feaa47b96378cca5d69dc3b0ea431cd6a8273ab8f;19/09/2017;14/09/2018;14/09/2018;21/09/2017
e4411de135691a8c3fe41b7c3b3572215c398ede660f25e885b9b2f146fcdc09;15/11/2017;30/10/2018;30/10/2018;17/11/2017
d5ba8313c3d75dd2d4c462637de76e7e7388bc1b81b995f68438f510baf59c4b;17/11/2017;17/11/2018;17/11/2018;19/11/2017
06a4877590b48f343ee919c5e2c89143d8b71d143dc2dd7977818b14b2a4afd4;11/05/2018;11/05/2019;11/05/2019;13/05/2018
f4a107d2db28e618bb3ed9f4549034815036eaf8e5a9a05166e51cb190c5d4ad;01/06/2018;11/05/2019;11/05/2019;03/06/2018
ec7d22a8d69877ca722c3885ce04ba619734531db159053ae05f5ecfe78b9cd7;26/07/2018;23/07/2019;23/07/2019;28/07/2018
f90549ba8044953204062fb0c9f89ae6642e3c1ae37cb8df728465dc3eb94c84;23/09/2018;29/09/2019;29/09/2019;25/09/2018
02e588a6bb3b258023a50055e4a19090cd67d216ee7610750ee05a5a8d1a0507;12/10/2018;05/10/2019;05/10/2019;14/10/2018
e99664c7649698b458008eeefadbe5c0b8fd26962be39cecedbf06145643b0f3;04/11/2018;03/11/2019;03/11/2019;06/11/2018
